{'中债国债到期收益率_0年': 2.0, '中债国债到期收益率_1个月': 2.0001, '中债国债到期收益率_2个月': 2.1648, '中债国债到期收益率_3个月': 2.2025, '中债国债到期收益率_6个月': 2.5303, '中债国债到期收益率_9个月': 2.604, '中债国债到期收益率_1年': 2.6123, '中债国债到期收益率_2年': 2.8009, '中债国债到期收益率_3年': 3.0953, '中债国债到期收益率_4年': 3.2096, '中债国债到期收益率_5年': 3.2665, '中债国债到期收益率_6年': 3.4003, '中债国债到期收益率_7年': 3.4727, '中债国债到期收益率_8年': 3.4816, '中债国债到期收益率_9年': 3.4844, '中债国债到期收益率_10年': 3.4865, '中债国债到期收益率_15年': 3.7565, '中债国债到期收益率_20年': 3.7976, '中债国债到期收益率_30年': 4.0379, '中债国债到期收益率_40年': 4.0419, '中债国债到期收益率_50年': 4.0466, 'Date': datetime.date(2018, 11, 12)}
{'中债国债到期收益率_0年': 2.0, '中债国债到期收益率_1个月': 2.0001, '中债国债到期收益率_2个月': 2.1575, '中债国债到期收益率_3个月': 2.205, '中债国债到期收益率_6个月': 2.5217, '中债国债到期收益率_9个月': 2.583, '中债国债到期收益率_1年': 2.5913, '中债国债到期收益率_2年': 2.7792, '中债国债到期收益率_3年': 3.0706, '中债国债到期收益率_4年': 3.1864, '中债国债到期收益率_5年': 3.2471, '中债国债到期收益率_6年': 3.3879, '中债国债到期收益率_7年': 3.4623, '中债国债到期收益率_8年': 3.4697, '中债国债到期收益率_9年': 3.4721, '中债国债到期收益率_10年': 3.474, '中债国债到期收益率_15年': 3.7441, '中债国债到期收益率_20年': 3.7852, '中债国债到期收益率_30年': 4.0254, '中债国债到期收益率_40年': 4.0294, '中债国债到期收益率_50年': 4.0341, 'Date': datetime.date(2018, 11, 13)}
{'中债国债到期收益率_0年': 1.857, '中债国债到期收益率_1个月': 1.9252, '中债国债到期收益率_2个月': 2.1371, '中债国债到期收益率_3个月': 2.2178, '中债国债到期收益率_6个月': 2.5501, '中债国债到期收益率_9个月': 2.551, '中债国债到期收益率_1年': 2.559, '中债国债到期收益率_2年': 2.7332, '中债国债到期收益率_3年': 2.9891, '中债国债到期收益率_4年': 3.0881, '中债国债到期收益率_5年': 3.1367, '中债国债到期收益率_6年': 3.3036, '中债国债到期收益率_7年': 3.4037, '中债国债到期收益率_8年': 3.4155, '中债国债到期收益率_9年': 3.4193, '中债国债到期收益率_10年': 3.4218, '中债国债到期收益率_15年': 3.7054, '中债国债到期收益率_20年': 3.7464, '中债国债到期收益率_30年': 4.0004, '中债国债到期收益率_40年': 4.0044, '中债国债到期收益率_50年': 4.0091, 'Date': datetime.date(2018, 11, 14)}
{'中债国债到期收益率_0年': 1.871, '中债国债到期收益率_1个月': 1.9046, '中债国债到期收益率_2个月': 2.1283, '中债国债到期收益率_3个月': 2.2552, '中债国债到期收益率_6个月': 2.5027, '中债国债到期收益率_9个月': 2.5012, '中债国债到期收益率_1年': 2.5092, '中债国债到期收益率_2年': 2.7051, '中债国债到期收益率_3年': 2.9897, '中债国债到期收益率_4年': 3.0965, '中债国债到期收益率_5年': 3.1359, '中债国债到期收益率_6年': 3.3034, '中债国债到期收益率_7年': 3.395, '中债国债到期收益率_8年': 3.3933, '中债国债到期收益率_9年': 3.3909, '中债国债到期收益率_10年': 3.3915, '中债国债到期收益率_15年': 3.6654, '中债国债到期收益率_20年': 3.7064, '中债国债到期收益率_30年': 3.9504, '中债国债到期收益率_40年': 3.9544, '中债国债到期收益率_50年': 3.9591, 'Date': datetime.date(2018, 11, 15)}
{'中债国债到期收益率_0年': 1.8887, '中债国债到期收益率_1个月': 1.9288, '中债国债到期收益率_2个月': 2.1179, '中债国债到期收益率_3个月': 2.2162, '中债国债到期收益率_6个月': 2.4826, '中债国债到期收益率_9个月': 2.5, '中债国债到期收益率_1年': 2.508, '中债国债到期收益率_2年': 2.7025, '中债国债到期收益率_3年': 2.981, '中债国债到期收益率_4年': 3.0818, '中债国债到期收益率_5年': 3.127, '中债国债到期收益率_6年': 3.2751, '中债国债到期收益率_7年': 3.3503, '中债国债到期收益率_8年': 3.3502, '中债国债到期收益率_9年': 3.3502, '中债国债到期收益率_10年': 3.3515, '中债国债到期收益率_15年': 3.6055, '中债国债到期收益率_20年': 3.6465, '中债国债到期收益率_30年': 3.8704, '中债国债到期收益率_40年': 3.8744, '中债国债到期收益率_50年': 3.8791, 'Date': datetime.date(2018, 11, 16)}
{'中债国债到期收益率_0年': 1.7893, '中债国债到期收益率_1个月': 2.0305, '中债国债到期收益率_2个月': 2.0508, '中债国债到期收益率_3个月': 2.0648, '中债国债到期收益率_6个月': 2.6043, '中债国债到期收益率_9个月': 2.9008, '中债国债到期收益率_1年': 2.9579, '中债国债到期收益率_2年': 3.143, '中债国债到期收益率_3年': 3.2884, '中债国债到期收益率_4年': 3.371, '中债国债到期收益率_5年': 3.4431, '中债国债到期收益率_6年': 3.5645, '中债国债到期收益率_7年': 3.625, '中债国债到期收益率_8年': 3.6219, '中债国债到期收益率_9年': 3.617, '中债国债到期收益率_10年': 3.6155, '中债国债到期收益率_15年': 3.8891, '中债国债到期收益率_20年': 3.9302, '中债国债到期收益率_30年': 4.1801, '中债国债到期收益率_40年': 4.1823, '中债国债到期收益率_50年': 4.1843, 'Date': datetime.date(2018, 10, 8)}
{'中债国债到期收益率_0年': 1.8267, '中债国债到期收益率_1个月': 1.8792, '中债国债到期收益率_2个月': 1.8552, '中债国债到期收益率_3个月': 1.874, '中债国债到期收益率_6个月': 2.5442, '中债国债到期收益率_9个月': 2.881, '中债国债到期收益率_1年': 2.9388, '中债国债到期收益率_2年': 3.1284, '中债国债到期收益率_3年': 3.2803, '中债国债到期收益率_4年': 3.3675, '中债国债到期收益率_5年': 3.4442, '中债国债到期收益率_6年': 3.5628, '中债国债到期收益率_7年': 3.62, '中债国债到期收益率_8年': 3.6184, '中债国债到期收益率_9年': 3.616, '中债国债到期收益率_10年': 3.6156, '中债国债到期收益率_15年': 3.8891, '中债国债到期收益率_20年': 3.9302, '中债国债到期收益率_30年': 4.1801, '中债国债到期收益率_40年': 4.1823, '中债国债到期收益率_50年': 4.1843, 'Date': datetime.date(2018, 10, 9)}
{'中债国债到期收益率_0年': 1.7753, '中债国债到期收益率_1个月': 1.8046, '中债国债到期收益率_2个月': 1.8051, '中债国债到期收益率_3个月': 1.8246, '中债国债到期收益率_6个月': 2.5313, '中债国债到期收益率_9个月': 2.8841, '中债国债到期收益率_1年': 2.9395, '中债国债到期收益率_2年': 3.1143, '中债国债到期收益率_3年': 3.2303, '中债国债到期收益率_4年': 3.3407, '中债国债到期收益率_5年': 3.437, '中债国债到期收益率_6年': 3.5546, '中债国债到期收益率_7年': 3.6105, '中债国债到期收益率_8年': 3.6137, '中债国债到期收益率_9年': 3.6148, '中债国债到期收益率_10年': 3.6156, '中债国债到期收益率_15年': 3.8891, '中债国债到期收益率_20年': 3.9302, '中债国债到期收益率_30年': 4.1801, '中债国债到期收益率_40年': 4.1823, '中债国债到期收益率_50年': 4.1843, 'Date': datetime.date(2018, 10, 10)}
{'中债国债到期收益率_0年': 1.7999, '中债国债到期收益率_1个月': 1.8005, '中债国债到期收益率_2个月': 1.8558, '中债国债到期收益率_3个月': 1.8662, '中债国债到期收益率_6个月': 2.5528, '中债国债到期收益率_9个月': 2.8411, '中债国债到期收益率_1年': 2.8902, '中债国债到期收益率_2年': 3.0711, '中债国债到期收益率_3年': 3.1976, '中债国债到期收益率_4年': 3.3108, '中债国债到期收益率_5年': 3.4077, '中债国债到期收益率_6年': 3.5268, '中债国债到期收益率_7年': 3.58, '中债国债到期收益率_8年': 3.58, '中债国债到期收益率_9年': 3.58, '中债国债到期收益率_10年': 3.5806, '中债国债到期收益率_15年': 3.8579, '中债国债到期收益率_20年': 3.899, '中债国债到期收益率_30年': 4.1524, '中债国债到期收益率_40年': 4.1549, '中债国债到期收益率_50年': 4.1569, 'Date': datetime.date(2018, 10, 11)}
{'中债国债到期收益率_0年': 1.7999, '中债国债到期收益率_1个月': 1.8005, '中债国债到期收益率_2个月': 1.8375, '中债国债到期收益率_3个月': 1.9269, '中债国债到期收益率_6个月': 2.2448, '中债国债到期收益率_9个月': 2.7245, '中债国债到期收益率_1年': 2.8904, '中债国债到期收益率_2年': 3.0379, '中债国债到期收益率_3年': 3.2081, '中债国债到期收益率_4年': 3.3128, '中债国债到期收益率_5年': 3.3964, '中债国债到期收益率_6年': 3.5254, '中债国债到期收益率_7年': 3.5876, '中债国债到期收益率_8年': 3.586, '中债国债到期收益率_9年': 3.5835, '中债国债到期收益率_10年': 3.5831, '中债国债到期收益率_15年': 3.8591, '中债国债到期收益率_20年': 3.9002, '中债国债到期收益率_30年': 4.1524, '中债国债到期收益率_40年': 4.1549, '中债国债到期收益率_50年': 4.1569, 'Date': datetime.date(2018, 10, 12)}
{'中债国债到期收益率_0年': 1.7944, '中债国债到期收益率_1个月': 1.8418, '中债国债到期收益率_2个月': 1.8495, '中债国债到期收益率_3个月': 1.9279, '中债国债到期收益率_6个月': 2.2415, '中债国债到期收益率_9个月': 2.716, '中债国债到期收益率_1年': 2.88, '中债国债到期收益率_2年': 3.0379, '中债国债到期收益率_3年': 3.2068, '中债国债到期收益率_4年': 3.3151, '中债国债到期收益率_5年': 3.4031, '中债国债到期收益率_6年': 3.5307, '中债国债到期收益率_7年': 3.59, '中债国债到期收益率_8年': 3.5884, '中债国债到期收益率_9年': 3.586, '中债国债到期收益率_10年': 3.5857, '中债国债到期收益率_15年': 3.8699, '中债国债到期收益率_20年': 3.911, '中债国债到期收益率_30年': 4.1652, '中债国债到期收益率_40年': 4.1676, '中债国债到期收益率_50年': 4.1696, 'Date': datetime.date(2018, 10, 15)}
{'中债国债到期收益率_0年': 1.888, '中债国债到期收益率_1个月': 1.895, '中债国债到期收益率_2个月': 1.901, '中债国债到期收益率_3个月': 1.9526, '中债国债到期收益率_6个月': 2.3055, '中债国债到期收益率_9个月': 2.7378, '中债国债到期收益率_1年': 2.8902, '中债国债到期收益率_2年': 3.0505, '中债国债到期收益率_3年': 3.2072, '中债国债到期收益率_4年': 3.3169, '中债国债到期收益率_5年': 3.4084, '中债国债到期收益率_6年': 3.5273, '中债国债到期收益率_7年': 3.58, '中债国债到期收益率_8年': 3.5784, '中债国债到期收益率_9年': 3.576, '中债国债到期收益率_10年': 3.5757, '中债国债到期收益率_15年': 3.8624, '中债国债到期收益率_20年': 3.9035, '中债国债到期收益率_30年': 4.1602, '中债国债到期收益率_40年': 4.1626, '中债国债到期收益率_50年': 4.1646, 'Date': datetime.date(2018, 10, 16)}
{'中债国债到期收益率_0年': 1.8653, '中债国债到期收益率_1个月': 1.8837, '中债国债到期收益率_2个月': 1.8986, '中债国债到期收益率_3个月': 2.0055, '中债国债到期收益率_6个月': 2.3595, '中债国债到期收益率_9个月': 2.7569, '中债国债到期收益率_1年': 2.9027, '中债国债到期收益率_2年': 3.0625, '中债国债到期收益率_3年': 3.2024, '中债国债到期收益率_4年': 3.3129, '中债国债到期收益率_5年': 3.4094, '中债国债到期收益率_6年': 3.5282, '中债国债到期收益率_7年': 3.58, '中债国债到期收益率_8年': 3.58, '中债国债到期收益率_9年': 3.58, '中债国债到期收益率_10年': 3.5807, '中债国债到期收益率_15年': 3.8624, '中债国债到期收益率_20年': 3.9035, '中债国债到期收益率_30年': 4.1552, '中债国债到期收益率_40年': 4.1576, '中债国债到期收益率_50年': 4.1596, 'Date': datetime.date(2018, 10, 17)}
{'中债国债到期收益率_0年': 1.8836, '中债国债到期收益率_1个月': 1.8837, '中债国债到期收益率_2个月': 1.8963, '中债国债到期收益率_3个月': 2.1413, '中债国债到期收益率_6个月': 2.3566, '中债国债到期收益率_9个月': 2.7512, '中债国债到期收益率_1年': 2.9027, '中债国债到期收益率_2年': 3.0562, '中债国债到期收益率_3年': 3.1902, '中债国债到期收益率_4年': 3.2892, '中债国债到期收益率_5年': 3.36, '中债国债到期收益率_6年': 3.4825, '中债国债到期收益率_7年': 3.55, '中债国债到期收益率_8年': 3.55, '中债国债到期收益率_9年': 3.55, '中债国债到期收益率_10年': 3.5508, '中债国债到期收益率_15年': 3.8399, '中债国债到期收益率_20年': 3.881, '中债国债到期收益率_30年': 4.1402, '中债国债到期收益率_40年': 4.1426, '中债国债到期收益率_50年': 4.1446, 'Date': datetime.date(2018, 10, 18)}
{'中债国债到期收益率_0年': 1.8705, '中债国债到期收益率_1个月': 1.8815, '中债国债到期收益率_2个月': 1.9027, '中债国债到期收益率_3个月': 2.2023, '中债国债到期收益率_6个月': 2.353, '中债国债到期收益率_9个月': 2.7735, '中债国债到期收益率_1年': 2.9027, '中债国债到期收益率_2年': 3.0328, '中债国债到期收益率_3年': 3.1882, '中债国债到期收益率_4年': 3.2876, '中债国债到期收益率_5年': 3.3602, '中债国债到期收益率_6年': 3.4832, '中债国债到期收益率_7年': 3.5562, '中债国债到期收益率_8年': 3.5625, '中债国债到期收益率_9年': 3.5646, '中债国债到期收益率_10年': 3.5658, '中债国债到期收益率_15年': 3.8349, '中债国债到期收益率_20年': 3.876, '中债国债到期收益率_30年': 4.1152, '中债国债到期收益率_40年': 4.1176, '中债国债到期收益率_50年': 4.1196, 'Date': datetime.date(2018, 10, 19)}
{'中债国债到期收益率_0年': 1.8305, '中债国债到期收益率_1个月': 1.8309, '中债国债到期收益率_2个月': 1.8479, '中债国债到期收益率_3个月': 2.2675, '中债国债到期收益率_6个月': 2.413, '中债国债到期收益率_9个月': 2.8377, '中债国债到期收益率_1年': 2.9027, '中债国债到期收益率_2年': 3.0159, '中债国债到期收益率_3年': 3.1994, '中债国债到期收益率_4年': 3.3054, '中债国债到期收益率_5年': 3.386, '中债国债到期收益率_6年': 3.5029, '中债国债到期收益率_7年': 3.5725, '中债国债到期收益率_8年': 3.5849, '中债国债到期收益率_9年': 3.589, '中债国债到期收益率_10年': 3.591, '中债国债到期收益率_15年': 3.8549, '中债国债到期收益率_20年': 3.896, '中债国债到期收益率_30年': 4.1302, '中债国债到期收益率_40年': 4.1326, '中债国债到期收益率_50年': 4.1346, 'Date': datetime.date(2018, 10, 22)}
{'中债国债到期收益率_0年': 1.8065, '中债国债到期收益率_1个月': 1.8119, '中债国债到期收益率_2个月': 1.838, '中债国债到期收益率_3个月': 2.2686, '中债国债到期收益率_6个月': 2.4131, '中债国债到期收益率_9个月': 2.819, '中债国债到期收益率_1年': 2.8879, '中债国债到期收益率_2年': 3.0116, '中债国债到期收益率_3年': 3.2077, '中债国债到期收益率_4年': 3.3091, '中债国债到期收益率_5年': 3.3762, '中债国债到期收益率_6年': 3.494, '中债国债到期收益率_7年': 3.5613, '中债国债到期收益率_8年': 3.5676, '中债国债到期收益率_9年': 3.5696, '中债国债到期收益率_10年': 3.5709, '中债国债到期收益率_15年': 3.8448, '中债国债到期收益率_20年': 3.8859, '中债国债到期收益率_30年': 4.1299, '中债国债到期收益率_40年': 4.1323, '中债国债到期收益率_50年': 4.1343, 'Date': datetime.date(2018, 10, 23)}
{'中债国债到期收益率_0年': 1.7485, '中债国债到期收益率_1个月': 1.8341, '中债国债到期收益率_2个月': 1.8593, '中债国债到期收益率_3个月': 2.3093, '中债国债到期收益率_6个月': 2.4347, '中债国债到期收益率_9个月': 2.8104, '中债国债到期收益率_1年': 2.8562, '中债国债到期收益率_2年': 2.9859, '中债国债到期收益率_3年': 3.196, '中债国债到期收益率_4年': 3.3002, '中债国债到期收益率_5年': 3.3664, '中债国债到期收益率_6年': 3.4871, '中债国债到期收益率_7年': 3.55, '中债国债到期收益率_8年': 3.5467, '中债国债到期收益率_9年': 3.5419, '中债国债到期收益率_10年': 3.5409, '中债国债到期收益率_15年': 3.8149, '中债国债到期收益率_20年': 3.856, '中债国债到期收益率_30年': 4.1002, '中债国债到期收益率_40年': 4.1025, '中债国债到期收益率_50年': 4.1045, 'Date': datetime.date(2018, 10, 24)}
{'中债国债到期收益率_0年': 1.5705, '中债国债到期收益率_1个月': 1.8402, '中债国债到期收益率_2个月': 1.8593, '中债国债到期收益率_3个月': 2.2795, '中债国债到期收益率_6个月': 2.4225, '中债国债到期收益率_9个月': 2.8119, '中债国债到期收益率_1年': 2.8562, '中债国债到期收益率_2年': 2.9837, '中债国债到期收益率_3年': 3.1913, '中债国债到期收益率_4年': 3.2909, '中债国债到期收益率_5年': 3.3516, '中债国债到期收益率_6年': 3.4741, '中债国债到期收益率_7年': 3.54, '中债国债到期收益率_8年': 3.54, '中债国债到期收益率_9年': 3.54, '中债国债到期收益率_10年': 3.5409, '中债国债到期收益率_15年': 3.8049, '中债国债到期收益率_20年': 3.846, '中债国债到期收益率_30年': 4.0802, '中债国债到期收益率_40年': 4.0825, '中债国债到期收益率_50年': 4.0845, 'Date': datetime.date(2018, 10, 25)}
{'中债国债到期收益率_0年': 1.5205, '中债国债到期收益率_1个月': 1.8696, '中债国债到期收益率_2个月': 1.8966, '中债国债到期收益率_3个月': 2.2697, '中债国债到期收益率_6个月': 2.4189, '中债国债到期收益率_9个月': 2.8037, '中债国债到期收益率_1年': 2.844, '中债国债到期收益率_2年': 2.9747, '中债国债到期收益率_3年': 3.1919, '中债国债到期收益率_4年': 3.291, '中债国债到期收益率_5年': 3.3417, '中债国债到期收益率_6年': 3.4565, '中债国债到期收益率_7年': 3.5271, '中债国债到期收益率_8年': 3.5363, '中债国债到期收益率_9年': 3.5394, '中债国债到期收益率_10年': 3.541, '中债国债到期收益率_15年': 3.8049, '中债国债到期收益率_20年': 3.846, '中债国债到期收益率_30年': 4.0802, '中债国债到期收益率_40年': 4.0825, '中债国债到期收益率_50年': 4.0845, 'Date': datetime.date(2018, 10, 26)}
{'中债国债到期收益率_0年': 1.5205, '中债国债到期收益率_1个月': 1.8686, '中债国债到期收益率_2个月': 1.9014, '中债国债到期收益率_3个月': 2.2845, '中债国债到期收益率_6个月': 2.4202, '中债国债到期收益率_9个月': 2.7873, '中债国债到期收益率_1年': 2.8203, '中债国债到期收益率_2年': 2.9456, '中债国债到期收益率_3年': 3.1479, '中债国债到期收益率_4年': 3.2477, '中债国债到期收益率_5年': 3.3126, '中债国债到期收益率_6年': 3.4335, '中债国债到期收益率_7年': 3.5015, '中债国债到期收益率_8年': 3.5076, '中债国债到期收益率_9年': 3.5097, '中债国债到期收益率_10年': 3.5111, '中债国债到期收益率_15年': 3.7898, '中债国债到期收益率_20年': 3.8309, '中债国债到期收益率_30年': 4.08, '中债国债到期收益率_40年': 4.0823, '中债国债到期收益率_50年': 4.0843, 'Date': datetime.date(2018, 10, 29)}
{'中债国债到期收益率_0年': 1.5205, '中债国债到期收益率_1个月': 1.8577, '中债国债到期收益率_2个月': 1.8788, '中债国债到期收益率_3个月': 2.2471, '中债国债到期收益率_6个月': 2.4071, '中债国债到期收益率_9个月': 2.7748, '中债国债到期收益率_1年': 2.8054, '中债国债到期收益率_2年': 2.933, '中债国债到期收益率_3年': 3.1385, '中债国债到期收益率_4年': 3.2405, '中债国债到期收益率_5年': 3.308, '中债国债到期收益率_6年': 3.4351, '中债国债到期收益率_7年': 3.5065, '中债国债到期收益率_8年': 3.5126, '中债国债到期收益率_9年': 3.5147, '中债国债到期收益率_10年': 3.5161, '中债国债到期收益率_15年': 3.7814, '中债国债到期收益率_20年': 3.8225, '中债国债到期收益率_30年': 4.0577, '中债国债到期收益率_40年': 4.0604, '中债国债到期收益率_50年': 4.0624, 'Date': datetime.date(2018, 10, 30)}
{'中债国债到期收益率_0年': 1.8805, '中债国债到期收益率_1个月': 1.8899, '中债国债到期收益率_2个月': 1.9425, '中债国债到期收益率_3个月': 2.3212, '中债国债到期收益率_6个月': 2.6255, '中债国债到期收益率_9个月': 2.7931, '中债国债到期收益率_1年': 2.8054, '中债国债到期收益率_2年': 2.9415, '中债国债到期收益率_3年': 3.1595, '中债国债到期收益率_4年': 3.2572, '中债国债到期收益率_5年': 3.3129, '中债国债到期收益率_6年': 3.4379, '中债国债到期收益率_7年': 3.5054, '中债国债到期收益率_8年': 3.5069, '中债国债到期收益率_9年': 3.5075, '中债国债到期收益率_10年': 3.5086, '中债国债到期收益率_15年': 3.7764, '中债国债到期收益率_20年': 3.8175, '中债国债到期收益率_30年': 4.0552, '中债国债到期收益率_40年': 4.0579, '中债国债到期收益率_50年': 4.0599, 'Date': datetime.date(2018, 10, 31)}
{'中债国债到期收益率_0年': 1.8805, '中债国债到期收益率_1个月': 1.905, '中债国债到期收益率_2个月': 1.9463, '中债国债到期收益率_3个月': 2.3114, '中债国债到期收益率_6个月': 2.6138, '中债国债到期收益率_9个月': 2.7745, '中债国债到期收益率_1年': 2.7858, '中债国债到期收益率_2年': 2.9399, '中债国债到期收益率_3年': 3.1806, '中债国债到期收益率_4年': 3.271, '中债国债到期收益率_5年': 3.3076, '中债国债到期收益率_6年': 3.4308, '中债国债到期收益率_7年': 3.5, '中债国债到期收益率_8年': 3.4975, '中债国债到期收益率_9年': 3.4939, '中债国债到期收益率_10年': 3.4936, '中债国债到期收益率_15年': 3.7627, '中债国债到期收益率_20年': 3.8038, '中债国债到期收益率_30年': 4.0428, '中债国债到期收益率_40年': 4.0469, '中债国债到期收益率_50年': 4.0516, 'Date': datetime.date(2018, 11, 1)}
{'中债国债到期收益率_0年': 1.8805, '中债国债到期收益率_1个月': 1.9449, '中债国债到期收益率_2个月': 2.0259, '中债国债到期收益率_3个月': 2.2976, '中债国债到期收益率_6个月': 2.6625, '中债国债到期收益率_9个月': 2.7777, '中债国债到期收益率_1年': 2.7863, '中债国债到期收益率_2年': 2.9441, '中债国债到期收益率_3年': 3.1915, '中债国债到期收益率_4年': 3.2846, '中债国债到期收益率_5年': 3.3229, '中债国债到期收益率_6年': 3.4558, '中债国债到期收益率_7年': 3.5366, '中债国债到期收益率_8年': 3.5427, '中债国债到期收益率_9年': 3.5447, '中债国债到期收益率_10年': 3.5461, '中债国债到期收益率_15年': 3.8039, '中债国债到期收益率_20年': 3.845, '中债国债到期收益率_30年': 4.0728, '中债国债到期收益率_40年': 4.0769, '中债国债到期收益率_50年': 4.0816, 'Date': datetime.date(2018, 11, 2)}
{'中债国债到期收益率_0年': 1.8805, '中债国债到期收益率_1个月': 2.0013, '中债国债到期收益率_2个月': 2.1492, '中债国债到期收益率_3个月': 2.2802, '中债国债到期收益率_6个月': 2.6836, '中债国债到期收益率_9个月': 2.7681, '中债国债到期收益率_1年': 2.7763, '中债国债到期收益率_2年': 2.9369, '中债国债到期收益率_3年': 3.1882, '中债国债到期收益率_4年': 3.2832, '中债国债到期收益率_5年': 3.3238, '中债国债到期收益率_6年': 3.468, '中债国债到期收益率_7年': 3.523, '中债国债到期收益率_8年': 3.5281, '中债国债到期收益率_9年': 3.5297, '中债国债到期收益率_10年': 3.5312, '中债国债到期收益率_15年': 3.7952, '中债国债到期收益率_20年': 3.8363, '中债国债到期收益率_30年': 4.0704, '中债国债到期收益率_40年': 4.0744, '中债国债到期收益率_50年': 4.0791, 'Date': datetime.date(2018, 11, 5)}
{'中债国债到期收益率_0年': 1.8753, '中债国债到期收益率_1个月': 1.9697, '中债国债到期收益率_2个月': 2.1626, '中债国债到期收益率_3个月': 2.2838, '中债国债到期收益率_6个月': 2.6692, '中债国债到期收益率_9个月': 2.7435, '中债国债到期收益率_1年': 2.7516, '中债国债到期收益率_2年': 2.9139, '中债国债到期收益率_3年': 3.1641, '中债国债到期收益率_4年': 3.265, '中债国债到期收益率_5年': 3.3143, '中债国债到期收益率_6年': 3.4352, '中债国债到期收益率_7年': 3.5016, '中债国债到期收益率_8年': 3.5077, '中债国债到期收益率_9年': 3.5097, '中债国债到期收益率_10年': 3.5113, '中债国债到期收益率_15年': 3.7802, '中债国债到期收益率_20年': 3.8213, '中债国债到期收益率_30年': 4.0604, '中债国债到期收益率_40年': 4.0644, '中债国债到期收益率_50年': 4.0691, 'Date': datetime.date(2018, 11, 6)}
{'中债国债到期收益率_0年': 1.8729, '中债国债到期收益率_1个月': 1.9717, '中债国债到期收益率_2个月': 2.1696, '中债国债到期收益率_3个月': 2.2791, '中债国债到期收益率_6个月': 2.6545, '中债国债到期收益率_9个月': 2.7187, '中债国债到期收益率_1年': 2.7269, '中债国债到期收益率_2年': 2.8807, '中债国债到期收益率_3年': 3.1139, '中债国债到期收益率_4年': 3.2246, '中债国债到期收益率_5年': 3.2954, '中债国债到期收益率_6年': 3.4212, '中债国债到期收益率_7年': 3.4801, '中债国债到期收益率_8年': 3.48, '中债国债到期收益率_9年': 3.48, '中债国债到期收益率_10年': 3.4813, '中债国债到期收益率_15年': 3.7552, '中债国债到期收益率_20年': 3.7963, '中债国债到期收益率_30年': 4.0404, '中债国债到期收益率_40年': 4.0444, '中债国债到期收益率_50年': 4.0491, 'Date': datetime.date(2018, 11, 7)}
{'中债国债到期收益率_0年': 1.8729, '中债国债到期收益率_1个月': 1.9775, '中债国债到期收益率_2个月': 2.1753, '中债国债到期收益率_3个月': 2.2761, '中债国债到期收益率_6个月': 2.6281, '中债国债到期收益率_9个月': 2.6696, '中债国债到期收益率_1年': 2.6771, '中债国债到期收益率_2年': 2.845, '中债国债到期收益率_3年': 3.0956, '中债国债到期收益率_4年': 3.2137, '中债国债到期收益率_5年': 3.2885, '中债国债到期收益率_6年': 3.4155, '中债国债到期收益率_7年': 3.4759, '中债国债到期收益率_8年': 3.4789, '中债国债到期收益率_9年': 3.4799, '中债国债到期收益率_10年': 3.4813, '中债国债到期收益率_15年': 3.7552, '中债国债到期收益率_20年': 3.7963, '中债国债到期收益率_30年': 4.0404, '中债国债到期收益率_40年': 4.0444, '中债国债到期收益率_50年': 4.0491, 'Date': datetime.date(2018, 11, 8)}
{'中债国债到期收益率_0年': 1.8729, '中债国债到期收益率_1个月': 1.9775, '中债国债到期收益率_2个月': 2.1939, '中债国债到期收益率_3个月': 2.2511, '中债国债到期收益率_6个月': 2.5164, '中债国债到期收益率_9个月': 2.6501, '中债国债到期收益率_1年': 2.6586, '中债国债到期收益率_2年': 2.8248, '中债国债到期收益率_3年': 3.0866, '中债国债到期收益率_4年': 3.202, '中债国债到期收益率_5年': 3.271, '中债国债到期收益率_6年': 3.405, '中债国债到期收益率_7年': 3.471, '中债国债到期收益率_8年': 3.4739, '中债国债到期收益率_9年': 3.4749, '中债国债到期收益率_10年': 3.4763, '中债国债到期收益率_15年': 3.7527, '中债国债到期收益率_20年': 3.7938, '中债国债到期收益率_30年': 4.0404, '中债国债到期收益率_40年': 4.0444, '中债国债到期收益率_50年': 4.0491, 'Date': datetime.date(2018, 11, 9)}
{'中债国债到期收益率_0年': 2.0, '中债国债到期收益率_1个月': 2.0001, '中债国债到期收益率_2个月': 2.1648, '中债国债到期收益率_3个月': 2.2025, '中债国债到期收益率_6个月': 2.5303, '中债国债到期收益率_9个月': 2.604, '中债国债到期收益率_1年': 2.6123, '中债国债到期收益率_2年': 2.8009, '中债国债到期收益率_3年': 3.0953, '中债国债到期收益率_4年': 3.2096, '中债国债到期收益率_5年': 3.2665, '中债国债到期收益率_6年': 3.4003, '中债国债到期收益率_7年': 3.4727, '中债国债到期收益率_8年': 3.4816, '中债国债到期收益率_9年': 3.4844, '中债国债到期收益率_10年': 3.4865, '中债国债到期收益率_15年': 3.7565, '中债国债到期收益率_20年': 3.7976, '中债国债到期收益率_30年': 4.0379, '中债国债到期收益率_40年': 4.0419, '中债国债到期收益率_50年': 4.0466, 'Date': datetime.date(2018, 11, 12)}
